Driver,LapNumber,LapTime,Position,Compound,TyreLife,Stint,Team,LapTime_s,Season,Round,RaceName
HUL,3.0,0 days 00:01:37.317000,20.0,HARD,2.0,2.0,Haas F1 Team,97.317,2024,1,Bahrain Grand Prix
HUL,4.0,0 days 00:01:37.349000,20.0,HARD,3.0,2.0,Haas F1 Team,97.349,2024,1,Bahrain Grand Prix
HUL,5.0,0 days 00:01:37.663000,20.0,HARD,4.0,2.0,Haas F1 Team,97.663,2024,1,Bahrain Grand Prix
HUL,6.0,0 days 00:01:37.896000,20.0,HARD,5.0,2.0,Haas F1 Team,97.896,2024,1,Bahrain Grand Prix
HUL,7.0,0 days 00:01:37.682000,20.0,HARD,6.0,2.0,Haas F1 Team,97.682,2024,1,Bahrain Grand Prix
HUL,8.0,0 days 00:01:37.820000,20.0,HARD,7.0,2.0,Haas F1 Team,97.82,2024,1,Bahrain Grand Prix
HUL,9.0,0 days 00:01:37.883000,20.0,HARD,8.0,2.0,Haas F1 Team,97.883,2024,1,Bahrain Grand Prix
HUL,10.0,0 days 00:01:38.370000,19.0,HARD,9.0,2.0,Haas F1 Team,98.37,2024,1,Bahrain Grand Prix
HUL,11.0,0 days 00:01:37.638000,19.0,HARD,10.0,2.0,Haas F1 Team,97.638,2024,1,Bahrain Grand Prix
HUL,12.0,0 days 00:01:37.706000,19.0,HARD,11.0,2.0,Haas F1 Team,97.706,2024,1,Bahrain Grand Prix
HUL,13.0,0 days 00:01:37.801000,17.0,HARD,12.0,2.0,Haas F1 Team,97.801,2024,1,Bahrain Grand Prix
HUL,14.0,0 days 00:01:37.879000,17.0,HARD,13.0,2.0,Haas F1 Team,97.879,2024,1,Bahrain Grand Prix
HUL,15.0,0 days 00:01:38.110000,17.0,HARD,14.0,2.0,Haas F1 Team,98.11,2024,1,Bahrain Grand Prix
HUL,16.0,0 days 00:01:37.796000,17.0,HARD,15.0,2.0,Haas F1 Team,97.796,2024,1,Bahrain Grand Prix
HUL,17.0,0 days 00:01:37.891000,17.0,HARD,16.0,2.0,Haas F1 Team,97.891,2024,1,Bahrain Grand Prix
HUL,18.0,0 days 00:01:38.216000,17.0,HARD,17.0,2.0,Haas F1 Team,98.216,2024,1,Bahrain Grand Prix
HUL,19.0,0 days 00:01:37.862000,17.0,HARD,18.0,2.0,Haas F1 Team,97.862,2024,1,Bahrain Grand Prix
HUL,20.0,0 days 00:01:40.798000,19.0,HARD,19.0,2.0,Haas F1 Team,100.798,2024,1,Bahrain Grand Prix
HUL,21.0,0 days 00:01:58.699000,19.0,HARD,1.0,3.0,Haas F1 Team,118.699,2024,1,Bahrain Grand Prix
HUL,22.0,0 days 00:01:36.858000,19.0,HARD,2.0,3.0,Haas F1 Team,96.858,2024,1,Bahrain Grand Prix
HUL,23.0,0 days 00:01:36.725000,19.0,HARD,3.0,3.0,Haas F1 Team,96.725,2024,1,Bahrain Grand Prix
HUL,24.0,0 days 00:01:36.626000,19.0,HARD,4.0,3.0,Haas F1 Team,96.626,2024,1,Bahrain Grand Prix
HUL,25.0,0 days 00:01:36.652000,19.0,HARD,5.0,3.0,Haas F1 Team,96.652,2024,1,Bahrain Grand Prix
HUL,26.0,0 days 00:01:36.548000,19.0,HARD,6.0,3.0,Haas F1 Team,96.548,2024,1,Bahrain Grand Prix
HUL,27.0,0 days 00:01:36.647000,19.0,HARD,7.0,3.0,Haas F1 Team,96.647,2024,1,Bahrain Grand Prix
HUL,28.0,0 days 00:01:37.254000,19.0,HARD,8.0,3.0,Haas F1 Team,97.254,2024,1,Bahrain Grand Prix
HUL,29.0,0 days 00:01:36.837000,19.0,HARD,9.0,3.0,Haas F1 Team,96.837,2024,1,Bahrain Grand Prix
HUL,30.0,0 days 00:01:36.691000,19.0,HARD,10.0,3.0,Haas F1 Team,96.691,2024,1,Bahrain Grand Prix
HUL,31.0,0 days 00:01:36.578000,17.0,HARD,11.0,3.0,Haas F1 Team,96.578,2024,1,Bahrain Grand Prix
HUL,32.0,0 days 00:01:36.935000,16.0,HARD,12.0,3.0,Haas F1 Team,96.935,2024,1,Bahrain Grand Prix
HUL,33.0,0 days 00:01:36.784000,15.0,HARD,13.0,3.0,Haas F1 Team,96.784,2024,1,Bahrain Grand Prix
HUL,34.0,0 days 00:01:36.692000,15.0,HARD,14.0,3.0,Haas F1 Team,96.692,2024,1,Bahrain Grand Prix
HUL,35.0,0 days 00:01:36.959000,14.0,HARD,15.0,3.0,Haas F1 Team,96.959,2024,1,Bahrain Grand Prix
HUL,36.0,0 days 00:01:36.795000,13.0,HARD,16.0,3.0,Haas F1 Team,96.795,2024,1,Bahrain Grand Prix
HUL,37.0,0 days 00:01:36.723000,12.0,HARD,17.0,3.0,Haas F1 Team,96.723,2024,1,Bahrain Grand Prix
HUL,38.0,0 days 00:01:40.083000,14.0,HARD,18.0,3.0,Haas F1 Team,100.083,2024,1,Bahrain Grand Prix
HUL,39.0,0 days 00:01:37.476000,14.0,HARD,19.0,3.0,Haas F1 Team,97.476,2024,1,Bahrain Grand Prix
HUL,40.0,0 days 00:01:37.088000,14.0,HARD,20.0,3.0,Haas F1 Team,97.088,2024,1,Bahrain Grand Prix
HUL,41.0,0 days 00:01:39.569000,15.0,HARD,21.0,3.0,Haas F1 Team,99.569,2024,1,Bahrain Grand Prix
HUL,42.0,0 days 00:01:56.108000,18.0,SOFT,2.0,4.0,Haas F1 Team,116.108,2024,1,Bahrain Grand Prix
HUL,43.0,0 days 00:01:35.760000,18.0,SOFT,3.0,4.0,Haas F1 Team,95.76,2024,1,Bahrain Grand Prix
HUL,44.0,0 days 00:01:35.590000,17.0,SOFT,4.0,4.0,Haas F1 Team,95.59,2024,1,Bahrain Grand Prix
HUL,45.0,0 days 00:01:35.119000,17.0,SOFT,5.0,4.0,Haas F1 Team,95.119,2024,1,Bahrain Grand Prix
HUL,46.0,0 days 00:01:34.834000,17.0,SOFT,6.0,4.0,Haas F1 Team,94.834,2024,1,Bahrain Grand Prix
HUL,47.0,0 days 00:01:35.226000,17.0,SOFT,7.0,4.0,Haas F1 Team,95.226,2024,1,Bahrain Grand Prix
HUL,48.0,0 days 00:01:35.146000,17.0,SOFT,8.0,4.0,Haas F1 Team,95.146,2024,1,Bahrain Grand Prix
HUL,49.0,0 days 00:01:35.494000,17.0,SOFT,9.0,4.0,Haas F1 Team,95.494,2024,1,Bahrain Grand Prix
HUL,50.0,0 days 00:01:35.167000,16.0,SOFT,10.0,4.0,Haas F1 Team,95.167,2024,1,Bahrain Grand Prix
HUL,51.0,0 days 00:01:35.529000,16.0,SOFT,11.0,4.0,Haas F1 Team,95.529,2024,1,Bahrain Grand Prix
HUL,52.0,0 days 00:01:35.921000,16.0,SOFT,12.0,4.0,Haas F1 Team,95.921,2024,1,Bahrain Grand Prix
HUL,53.0,0 days 00:01:35.994000,16.0,SOFT,13.0,4.0,Haas F1 Team,95.994,2024,1,Bahrain Grand Prix
HUL,54.0,0 days 00:01:35.786000,16.0,SOFT,14.0,4.0,Haas F1 Team,95.786,2024,1,Bahrain Grand Prix
HUL,55.0,0 days 00:01:35.736000,16.0,SOFT,15.0,4.0,Haas F1 Team,95.736,2024,1,Bahrain Grand Prix
HUL,56.0,0 days 00:01:35.602000,16.0,SOFT,16.0,4.0,Haas F1 Team,95.602,2024,1,Bahrain Grand Prix
OCO,1.0,0 days 00:01:46.657000,16.0,SOFT,1.0,1.0,Alpine,106.657,2024,1,Bahrain Grand Prix
OCO,2.0,0 days 00:01:39.094000,16.0,SOFT,2.0,1.0,Alpine,99.094,2024,1,Bahrain Grand Prix
OCO,3.0,0 days 00:01:38.771000,16.0,SOFT,3.0,1.0,Alpine,98.771,2024,1,Bahrain Grand Prix
OCO,4.0,0 days 00:01:38.625000,16.0,SOFT,4.0,1.0,Alpine,98.625,2024,1,Bahrain Grand Prix
OCO,5.0,0 days 00:01:38.640000,16.0,SOFT,5.0,1.0,Alpine,98.64,2024,1,Bahrain Grand Prix
OCO,6.0,0 days 00:01:38.874000,16.0,SOFT,6.0,1.0,Alpine,98.874,2024,1,Bahrain Grand Prix
OCO,7.0,0 days 00:01:39.152000,16.0,SOFT,7.0,1.0,Alpine,99.152,2024,1,Bahrain Grand Prix
OCO,8.0,0 days 00:01:39.422000,16.0,SOFT,8.0,1.0,Alpine,99.422,2024,1,Bahrain Grand Prix
OCO,9.0,0 days 00:01:39.312000,15.0,SOFT,9.0,1.0,Alpine,99.312,2024,1,Bahrain Grand Prix
OCO,10.0,0 days 00:01:41.642000,16.0,SOFT,10.0,1.0,Alpine,101.642,2024,1,Bahrain Grand Prix
OCO,11.0,0 days 00:01:59.014000,18.0,HARD,1.0,2.0,Alpine,119.014,2024,1,Bahrain Grand Prix
OCO,12.0,0 days 00:01:37.599000,18.0,HARD,2.0,2.0,Alpine,97.599,2024,1,Bahrain Grand Prix
OCO,13.0,0 days 00:01:37.363000,16.0,HARD,3.0,2.0,Alpine,97.363,2024,1,Bahrain Grand Prix
OCO,14.0,0 days 00:01:37.537000,15.0,HARD,4.0,2.0,Alpine,97.537,2024,1,Bahrain Grand Prix
OCO,15.0,0 days 00:01:37.843000,15.0,HARD,5.0,2.0,Alpine,97.843,2024,1,Bahrain Grand Prix
OCO,16.0,0 days 00:01:37.902000,14.0,HARD,6.0,2.0,Alpine,97.902,2024,1,Bahrain Grand Prix
OCO,17.0,0 days 00:01:38.911000,15.0,HARD,7.0,2.0,Alpine,98.911,2024,1,Bahrain Grand Prix
OCO,18.0,0 days 00:01:38.120000,15.0,HARD,8.0,2.0,Alpine,98.12,2024,1,Bahrain Grand Prix
OCO,19.0,0 days 00:01:38.332000,15.0,HARD,9.0,2.0,Alpine,98.332,2024,1,Bahrain Grand Prix
OCO,20.0,0 days 00:01:38.185000,15.0,HARD,10.0,2.0,Alpine,98.185,2024,1,Bahrain Grand Prix
OCO,21.0,0 days 00:01:39.363000,16.0,HARD,11.0,2.0,Alpine,99.363,2024,1,Bahrain Grand Prix
OCO,22.0,0 days 00:01:38.655000,16.0,HARD,12.0,2.0,Alpine,98.655,2024,1,Bahrain Grand Prix
OCO,23.0,0 days 00:01:38.407000,16.0,HARD,13.0,2.0,Alpine,98.407,2024,1,Bahrain Grand Prix
OCO,24.0,0 days 00:01:38.420000,16.0,HARD,14.0,2.0,Alpine,98.42,2024,1,Bahrain Grand Prix
OCO,25.0,0 days 00:01:38.494000,16.0,HARD,15.0,2.0,Alpine,98.494,2024,1,Bahrain Grand Prix
OCO,26.0,0 days 00:01:38.665000,16.0,HARD,16.0,2.0,Alpine,98.665,2024,1,Bahrain Grand Prix
OCO,27.0,0 days 00:01:38.549000,16.0,HARD,17.0,2.0,Alpine,98.549,2024,1,Bahrain Grand Prix
OCO,28.0,0 days 00:01:38.372000,15.0,HARD,18.0,2.0,Alpine,98.372,2024,1,Bahrain Grand Prix
OCO,29.0,0 days 00:01:38.556000,14.0,HARD,19.0,2.0,Alpine,98.556,2024,1,Bahrain Grand Prix
OCO,30.0,0 days 00:01:41.210000,14.0,HARD,20.0,2.0,Alpine,101.21,2024,1,Bahrain Grand Prix
OCO,31.0,0 days 00:01:59.322000,18.0,HARD,1.0,3.0,Alpine,119.322,2024,1,Bahrain Grand Prix
OCO,32.0,0 days 00:01:36.887000,17.0,HARD,2.0,3.0,Alpine,96.887,2024,1,Bahrain Grand Prix
OCO,33.0,0 days 00:01:36.704000,17.0,HARD,3.0,3.0,Alpine,96.704,2024,1,Bahrain Grand Prix
OCO,34.0,0 days 00:01:36.226000,17.0,HARD,4.0,3.0,Alpine,96.226,2024,1,Bahrain Grand Prix
OCO,35.0,0 days 00:01:36.354000,17.0,HARD,5.0,3.0,Alpine,96.354,2024,1,Bahrain Grand Prix
OCO,36.0,0 days 00:01:37.229000,17.0,HARD,6.0,3.0,Alpine,97.229,2024,1,Bahrain Grand Prix
OCO,37.0,0 days 00:01:36.580000,17.0,HARD,7.0,3.0,Alpine,96.58,2024,1,Bahrain Grand Prix
OCO,38.0,0 days 00:01:36.814000,17.0,HARD,8.0,3.0,Alpine,96.814,2024,1,Bahrain Grand Prix
OCO,39.0,0 days 00:01:36.552000,17.0,HARD,9.0,3.0,Alpine,96.552,2024,1,Bahrain Grand Prix
OCO,40.0,0 days 00:01:36.608000,17.0,HARD,10.0,3.0,Alpine,96.608,2024,1,Bahrain Grand Prix
OCO,41.0,0 days 00:01:36.621000,17.0,HARD,11.0,3.0,Alpine,96.621,2024,1,Bahrain Grand Prix
OCO,42.0,0 days 00:01:36.592000,16.0,HARD,12.0,3.0,Alpine,96.592,2024,1,Bahrain Grand Prix
OCO,43.0,0 days 00:01:36.679000,16.0,HARD,13.0,3.0,Alpine,96.679,2024,1,Bahrain Grand Prix
OCO,44.0,0 days 00:01:36.649000,16.0,HARD,14.0,3.0,Alpine,96.649,2024,1,Bahrain Grand Prix
OCO,45.0,0 days 00:01:38.049000,16.0,HARD,15.0,3.0,Alpine,98.049,2024,1,Bahrain Grand Prix
OCO,46.0,0 days 00:01:36.975000,16.0,HARD,16.0,3.0,Alpine,96.975,2024,1,Bahrain Grand Prix
OCO,47.0,0 days 00:01:36.656000,16.0,HARD,17.0,3.0,Alpine,96.656,2024,1,Bahrain Grand Prix
OCO,48.0,0 days 00:01:37.117000,16.0,HARD,18.0,3.0,Alpine,97.117,2024,1,Bahrain Grand Prix
OCO,49.0,0 days 00:01:37.726000,16.0,HARD,19.0,3.0,Alpine,97.726,2024,1,Bahrain Grand Prix
OCO,50.0,0 days 00:01:37.784000,17.0,HARD,20.0,3.0,Alpine,97.784,2024,1,Bahrain Grand Prix
OCO,51.0,0 days 00:01:37.091000,17.0,HARD,21.0,3.0,Alpine,97.091,2024,1,Bahrain Grand Prix
OCO,52.0,0 days 00:01:38.631000,17.0,HARD,22.0,3.0,Alpine,98.631,2024,1,Bahrain Grand Prix
OCO,53.0,0 days 00:01:37.145000,17.0,HARD,23.0,3.0,Alpine,97.145,2024,1,Bahrain Grand Prix
OCO,54.0,0 days 00:01:38.707000,17.0,HARD,24.0,3.0,Alpine,98.707,2024,1,Bahrain Grand Prix
OCO,55.0,0 days 00:01:37.393000,17.0,HARD,25.0,3.0,Alpine,97.393,2024,1,Bahrain Grand Prix
OCO,56.0,0 days 00:01:37.415000,17.0,HARD,26.0,3.0,Alpine,97.415,2024,1,Bahrain Grand Prix
GAS,1.0,0 days 00:01:47.240000,17.0,SOFT,1.0,1.0,Alpine,107.24,2024,1,Bahrain Grand Prix
GAS,2.0,0 days 00:01:39.059000,17.0,SOFT,2.0,1.0,Alpine,99.059,2024,1,Bahrain Grand Prix
GAS,3.0,0 days 00:01:38.744000,17.0,SOFT,3.0,1.0,Alpine,98.744,2024,1,Bahrain Grand Prix
GAS,4.0,0 days 00:01:38.503000,17.0,SOFT,4.0,1.0,Alpine,98.503,2024,1,Bahrain Grand Prix
GAS,5.0,0 days 00:01:38.664000,17.0,SOFT,5.0,1.0,Alpine,98.664,2024,1,Bahrain Grand Prix
GAS,6.0,0 days 00:01:39.099000,17.0,SOFT,6.0,1.0,Alpine,99.099,2024,1,Bahrain Grand Prix
GAS,7.0,0 days 00:01:39.078000,17.0,SOFT,7.0,1.0,Alpine,99.078,2024,1,Bahrain Grand Prix
GAS,8.0,0 days 00:01:39.287000,17.0,SOFT,8.0,1.0,Alpine,99.287,2024,1,Bahrain Grand Prix
GAS,9.0,0 days 00:01:39.452000,17.0,SOFT,9.0,1.0,Alpine,99.452,2024,1,Bahrain Grand Prix
GAS,10.0,0 days 00:01:38.929000,14.0,SOFT,10.0,1.0,Alpine,98.929,2024,1,Bahrain Grand Prix
GAS,11.0,0 days 00:01:38.656000,14.0,SOFT,11.0,1.0,Alpine,98.656,2024,1,Bahrain Grand Prix
GAS,12.0,0 days 00:01:41.456000,12.0,SOFT,12.0,1.0,Alpine,101.456,2024,1,Bahrain Grand Prix
GAS,13.0,0 days 00:02:04.565000,18.0,HARD,1.0,2.0,Alpine,124.565,2024,1,Bahrain Grand Prix
GAS,14.0,0 days 00:01:37.689000,19.0,HARD,2.0,2.0,Alpine,97.689,2024,1,Bahrain Grand Prix
GAS,15.0,0 days 00:01:37.492000,19.0,HARD,3.0,2.0,Alpine,97.492,2024,1,Bahrain Grand Prix
GAS,16.0,0 days 00:01:37.521000,19.0,HARD,4.0,2.0,Alpine,97.521,2024,1,Bahrain Grand Prix
GAS,17.0,0 days 00:01:37.949000,19.0,HARD,5.0,2.0,Alpine,97.949,2024,1,Bahrain Grand Prix
GAS,18.0,0 days 00:01:37.791000,19.0,HARD,6.0,2.0,Alpine,97.791,2024,1,Bahrain Grand Prix
GAS,19.0,0 days 00:01:37.702000,19.0,HARD,7.0,2.0,Alpine,97.702,2024,1,Bahrain Grand Prix
GAS,20.0,0 days 00:01:38.036000,18.0,HARD,8.0,2.0,Alpine,98.036,2024,1,Bahrain Grand Prix
GAS,21.0,0 days 00:01:38.094000,18.0,HARD,9.0,2.0,Alpine,98.094,2024,1,Bahrain Grand Prix
